seed,score,rain_events,rain_count,turn_rain_counts,shock_2050_2055,shock_2065_2075,shock_2080_2100,rain_count_good,rain_counts_increase,no_policy_severe,neglect_or_agri_severe,balanced_avoids_severe,hard_less_than_no_policy,resident_prompt_no_policy,housing_prompt_no_policy,balanced_no_resident_prompt,relocation_no_resident_prompt,rnd_delays_crop,infra_ecosystem_worse
788,170,"[[2027, 149.66640352756474], [2044, 233.5530300674659], [2054, 175.6918307953473], [2060, 206.95744074866926], [2061, 200.31387844585137], [2064, 185.86925133262662], [2067, 178.95728147995325], [2068, 193.78212695873597], [2073, 259.66751610818994], [2078, 177.82858708916083], [2079, 232.46420254507402], [2079, 3.0], [2082, 211.30045736823084], [2083, 175.1580917697388], [2096, 222.53694900968765], [2098, 231.6683411099505]]",16,"[2, 7, 7]",False,True,True,False,True,True,True,False,True,True,True,True,True,True,True
789,170,"[[2026, 149.7193945870374], [2053, 175.69901792223783], [2059, 206.912914536956], [2060, 200.280380884221], [2063, 185.85962058735507], [2066, 178.95898407609047], [2067, 193.75965958828624], [2072, 259.5386936058205], [2077, 177.83207010712047], [2078, 232.380183003135], [2078, 3.0], [2081, 211.25057048262573], [2082, 175.1657965566476], [2095, 222.4706330535478], [2097, 231.5880395140869]]",15,"[1, 7, 7]",False,True,True,False,True,True,True,False,True,True,True,True,True,True,True
842,170,"[[2042, 218.9558873781371], [2058, 191.1602352367203], [2071, 177.7215544304026], [2075, 192.32730706508215], [2080, 185.8400167134532], [2087, 154.58592437396567], [2090, 228.32427810892312], [2091, 210.94813953247112], [2097, 270.9471763807611], [2098, 182.86598655131442], [2100, 194.49525855876843]]",11,"[1, 3, 7]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
843,170,"[[2041, 218.88957142199726], [2057, 191.1417405287049], [2070, 177.7252506341076], [2074, 192.3074380460963], [2079, 185.8306790896537], [2086, 154.62610926878884], [2089, 228.24822821082003], [2090, 210.89951170380058], [2096, 270.80560861677054], [2097, 182.86153230933857], [2099, 194.4728002121745], [2100, 241.5123235318378]]",12,"[1, 3, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
844,170,"[[2040, 218.82325546585744], [2056, 191.12324582068948], [2069, 177.72894683781263], [2073, 192.28756902711044], [2078, 185.8213414658542], [2085, 154.66629416361204], [2088, 228.17217831271697], [2089, 210.85088387513002], [2095, 270.66404085278003], [2096, 182.85707806736272], [2098, 194.45034186558055], [2099, 241.41701891370525]]",12,"[1, 3, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
845,170,"[[2039, 218.7569395097176], [2055, 191.10475111267408], [2068, 177.73264304151766], [2072, 192.2677000081246], [2077, 185.8120038420547], [2084, 154.7064790584352], [2087, 228.0961284146139], [2088, 210.8022560464595], [2094, 270.5224730887895], [2095, 182.85262382538687], [2097, 194.42788351898662], [2098, 241.3217142955727], [2100, 165.50602934612294]]",13,"[1, 3, 9]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
846,170,"[[2038, 218.69062355357778], [2054, 191.08625640465868], [2067, 177.73633924522267], [2071, 192.24783098913872], [2076, 185.8026662182552], [2083, 154.7466639532584], [2086, 228.02007851651084], [2087, 210.75362821778893], [2093, 270.380905324799], [2094, 182.84816958341105], [2096, 194.4054251723927], [2097, 241.22640967744016], [2099, 165.52848569729096]]",13,"[1, 3, 9]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
847,170,"[[2037, 218.62430759743796], [2053, 191.0677616966433], [2066, 177.7400354489277], [2070, 192.22796197015288], [2075, 185.79332859445574], [2082, 154.78684884808158], [2085, 227.94402861840774], [2086, 210.70500038911837], [2092, 270.2393375608085], [2093, 182.8437153414352], [2095, 194.38296682579877], [2096, 241.1311050593076], [2098, 165.55094204845898]]",13,"[1, 4, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
848,170,"[[2036, 218.55799164129814], [2052, 191.0492669886279], [2065, 177.74373165263273], [2069, 192.208092951167], [2074, 185.78399097065625], [2081, 154.82703374290477], [2084, 227.86797872030468], [2085, 210.65637256044783], [2091, 270.097769796818], [2092, 182.83926109945935], [2094, 194.36050847920484], [2095, 241.03580044117504], [2097, 165.57339839962702]]",13,"[1, 4, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
849,170,"[[2035, 218.49167568515833], [2051, 191.0307722806125], [2064, 177.74742785633777], [2068, 192.18822393218116], [2073, 185.77465334685675], [2080, 154.86721863772794], [2083, 227.7919288222016], [2084, 210.60774473177727], [2090, 269.9562020328275], [2091, 182.8348068574835], [2093, 194.3380501326109], [2094, 240.9404958230425], [2096, 165.59585475079504]]",13,"[1, 4, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
850,170,"[[2034, 218.4253597290185], [2050, 191.0122775725971], [2063, 177.75112406004277], [2067, 192.1683549131953], [2072, 185.76531572305726], [2079, 154.90740353255114], [2082, 227.71587892409855], [2083, 210.55911690310674], [2089, 269.814634268837], [2090, 182.83035261550765], [2092, 194.31559178601697], [2093, 240.84519120490995], [2095, 165.61831110196306]]",13,"[2, 3, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
851,170,"[[2033, 218.35904377287866], [2049, 190.9937828645817], [2062, 177.7548202637478], [2066, 192.14848589420944], [2071, 185.75597809925776], [2078, 154.94758842737434], [2081, 227.63982902599548], [2082, 210.51048907443618], [2088, 269.6730665048465], [2089, 182.82589837353183], [2091, 194.29313343942306], [2092, 240.7498865867774], [2094, 165.64076745313108]]",13,"[2, 3, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
852,170,"[[2032, 218.29272781673885], [2048, 190.9752881565663], [2061, 177.75851646745284], [2065, 192.1286168752236], [2070, 185.74664047545826], [2077, 154.9877733221975], [2080, 227.56377912789242], [2081, 210.46186124576562], [2087, 269.53149874085597], [2088, 182.82144413155598], [2090, 194.27067509282912], [2091, 240.65458196864483], [2093, 165.66322380429912]]",13,"[2, 3, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
853,170,"[[2031, 218.22641186059903], [2047, 190.9567934485509], [2060, 177.76221267115784], [2064, 192.10874785623773], [2069, 185.7373028516588], [2076, 155.02795821702068], [2079, 227.48772922978932], [2080, 210.41323341709509], [2086, 269.38993097686546], [2087, 182.81698988958013], [2089, 194.2482167462352], [2090, 240.5592773505123], [2092, 165.68568015546714]]",13,"[2, 3, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
854,170,"[[2030, 218.16009590445918], [2046, 190.93829874053552], [2059, 177.76590887486287], [2063, 192.08887883725188], [2068, 185.7279652278593], [2075, 155.06814311184388], [2078, 227.41167933168626], [2079, 210.36460558842452], [2085, 269.24836321287495], [2086, 182.81253564760428], [2088, 194.22575839964125], [2089, 240.46397273237974], [2091, 165.70813650663516], [2100, 164.89073554983113]]",14,"[2, 4, 8]",False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
864,170,"[[2036, 190.75335166038153], [2049, 177.80287091191312], [2053, 191.8901886473933], [2058, 185.6345889898644], [2065, 155.46999206007573], [2068, 226.65118035065552], [2069, 209.87832730171903], [2076, 182.76799322784584], [2078, 194.00117493370195], [2079, 239.51092655105424], [2081, 165.93270001831542], [2090, 165.12483216592494], [2091, 178.31278696417118], [2093, 201.5126995396874], [2098, 175.0392093830431]]",15,"[2, 5, 8]",False,True,False,False,True,True,True,True,True,False,False,True,True,True,True
880,170,"[[2037, 191.5722843436196], [2042, 185.48518700907252], [2049, 156.1129503772467], [2052, 225.4343819810064], [2053, 209.10028204299024], [2060, 182.69672535623235], [2062, 193.64184138819905], [2063, 237.9860526609334], [2065, 166.29200163700384], [2075, 178.35520399223242], [2077, 200.97355826681988], [2082, 175.1625682971415], [2085, 212.2158592982766], [2089, 220.79573143755917], [2091, 176.6802059426287], [2095, 178.0680298591909]]",16,"[3, 7, 6]",False,False,True,False,False,True,True,True,True,True,True,True,True,True,True
892,170,"[[2040, 224.52178320376953], [2041, 208.51674809894365], [2048, 182.6432744525222], [2050, 193.37234122907188], [2051, 236.84239724334282], [2063, 178.38701676327835], [2073, 211.6026410383502], [2077, 220.0240940944484], [2079, 176.74280138613472], [2083, 178.10423005812643], [2089, 185.23910172857578], [2091, 174.21318874243286], [2099, 221.2433269647546]]",13,"[4, 3, 6]",False,True,True,True,False,True,True,True,True,False,False,True,True,True,True
893,170,"[[2039, 224.44573330566647], [2040, 208.4681202702731], [2047, 182.63882021054638], [2049, 193.34988288247797], [2050, 236.74709262521026], [2062, 178.38966782753218], [2072, 211.55153951668967], [2076, 219.95979098252252], [2078, 176.74801767309353], [2082, 178.10724674137106], [2088, 185.23084374341477], [2090, 174.2222813751608], [2098, 221.179327122424], [2100, 199.28860625123556]]",14,"[5, 2, 7]",False,True,True,True,False,True,True,True,True,False,False,True,True,True,True
894,170,"[[2038, 224.3696834075634], [2039, 208.41949244160256], [2046, 182.63436596857053], [2048, 193.32742453588403], [2049, 236.6517880070777], [2061, 178.392318891786], [2071, 211.50043799502913], [2075, 219.8954878705966], [2077, 176.75323396005237], [2081, 178.11026342461568], [2087, 230.01345101747017], [2089, 174.23137400788875], [2097, 221.11532728009342], [2099, 199.25872129245766]]",14,"[5, 3, 6]",False,True,True,True,False,True,True,True,True,False,False,True,True,True,True
895,170,"[[2037, 224.29363350946034], [2038, 208.370864612932], [2045, 182.62991172659468], [2047, 193.3049661892901], [2048, 236.55648338894517], [2060, 178.39496995603983], [2070, 211.4493364733686], [2074, 219.8311847586707], [2076, 176.7584502470112], [2080, 178.1132801078603], [2086, 229.93436943691398], [2088, 174.2404666406167], [2096, 221.05132743776284], [2098, 199.22883633367974]]",14,"[5, 3, 6]",False,True,True,True,False,True,True,True,True,False,False,True,True,True,True
908,170,"[[2032, 182.57200658090872], [2034, 193.013007683569], [2035, 235.317523353222], [2047, 178.4294337913396], [2061, 218.99524430363402], [2063, 176.82626197747604], [2067, 178.15249699004045], [2073, 228.90630888968337], [2075, 174.35867086607988], [2083, 220.2193294874652], [2085, 198.84033186956674], [2091, 166.3913975190759], [2092, 174.42555406493335], [2096, 199.5866667170874], [2097, 240.301207001731], [2099, 166.61399922936297]]",16,"[4, 5, 7]",False,True,True,False,True,True,True,False,True,True,True,True,True,True,True
926,170,"[[2029, 178.47715294790848], [2043, 217.83778828896786], [2045, 176.920155142735], [2049, 178.20679728844374], [2055, 227.4828404396718], [2057, 174.5223382551828], [2065, 219.06733232551463], [2067, 198.30240261156416], [2073, 166.77628728621315], [2074, 174.58296782284873], [2079, 238.6116468322362], [2081, 166.98789328768711], [2084, 193.89558921124657], [2087, 232.83999766502447], [2090, 165.94345569051802], [2091, 228.7212917005959], [2092, 182.69080053306735], [2094, 216.7879894802007], [2100, 153.7153132705755]]",19,"[4, 6, 9]",False,True,True,False,True,True,True,True,True,False,False,True,True,True,True
981,170,"[[2026, 168.1303473547887], [2045, 155.95515487987794], [2048, 146.065298096657], [2066, 205.56348334007333], [2072, 198.8084887824325], [2075, 210.10190897984089], [2076, 188.41804411438648], [2080, 163.22070787030307], [2083, 237.530711240315], [2084, 163.19657326935206], [2087, 165.93809393483033], [2090, 142.30164648261587], [2091, 181.1349496674052], [2098, 178.20467485787503]]",14,"[3, 3, 8]",False,True,True,True,True,True,True,False,True,False,False,True,True,True,True
982,170,"[[2047, 146.1224822356371], [2065, 205.52167390470407], [2071, 198.77802616756045], [2074, 210.05339105148286], [2075, 188.40449783650126], [2079, 163.24753634104493], [2082, 237.4391643026741], [2083, 163.2232695896232], [2086, 165.9603287083691], [2089, 142.3609739274499], [2090, 181.13316635704118], [2097, 178.20746510565365], [2100, 195.11803916960588]]",13,"[1, 4, 8]",False,True,True,True,True,True,True,False,True,False,False,True,True,True,True
983,170,"[[2046, 146.17966637461723], [2064, 205.47986446933479], [2070, 198.74756355268838], [2073, 210.00487312312484], [2074, 188.39095155861605], [2078, 163.2743648117868], [2081, 237.34761736503322], [2082, 163.24996590989429], [2085, 165.9825634819079], [2088, 142.4203013722839], [2089, 181.13138304667712], [2096, 178.21025535343225], [2099, 195.09461591281365]]",13,"[1, 4, 8]",False,True,True,True,True,True,True,False,True,False,False,True,True,True,True
55,165,"[[2032, 231.18994871818552], [2042, 203.1147392726847], [2049, 215.12402268761517], [2051, 170.81367855181156], [2055, 168.22690215746098], [2064, 190.2334657563044], [2068, 178.6722380404936], [2077, 221.13004582230482], [2079, 193.949838688316], [2084, 202.35244543441354], [2092, 191.87139870780436], [2099, 177.93824316797694], [2100, 228.33968114764969]]",13,"[3, 4, 6]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
62,165,"[[2035, 202.83929612473685], [2042, 214.7104016562061], [2044, 170.92149406102385], [2048, 168.3641569265032], [2057, 190.11592243186493], [2061, 178.68738949275624], [2070, 220.66748620667641], [2072, 193.7934575179368], [2077, 202.10385945477526], [2085, 191.74103148757072], [2093, 227.81541280408288], [2096, 253.05540134936524], [2099, 189.62065713329386]]",13,"[4, 4, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
63,165,"[[2034, 202.79994710360143], [2041, 214.65131293743337], [2043, 170.9368962766256], [2047, 168.3837647506521], [2056, 190.09913052837356], [2060, 178.6895539859366], [2069, 220.60140626158665], [2071, 193.77111735073976], [2076, 202.06834717196978], [2084, 191.72240759896593], [2092, 227.74051732643048], [2095, 252.94150651429942], [2100, 220.6388022752659]]",13,"[4, 4, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
64,165,"[[2033, 202.760598082466], [2040, 214.59222421866065], [2042, 170.95229849222736], [2046, 168.40337257480098], [2055, 190.0823386248822], [2059, 178.691718479117], [2068, 220.53532631649688], [2070, 193.74877718354273], [2075, 202.03283488916432], [2083, 191.70378371036114], [2091, 227.66562184877807], [2094, 252.8276116792336], [2099, 220.57583821684915], [2100, 181.0248848638042]]",14,"[4, 5, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
65,165,"[[2032, 202.7212490613306], [2039, 214.53313549988792], [2041, 170.9677007078291], [2045, 168.42298039894987], [2054, 190.06554672139086], [2058, 178.6938829722974], [2067, 220.4692463714071], [2069, 193.7264370163457], [2074, 201.99732260635886], [2082, 191.68515982175632], [2090, 227.5907263711257], [2093, 252.71371684416778], [2098, 220.5128741584324], [2099, 181.02329695011525]]",14,"[4, 5, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
66,165,"[[2031, 202.68190004019522], [2038, 214.4740467811152], [2040, 170.98310292343086], [2044, 168.44258822309877], [2053, 190.0487548178995], [2057, 178.69604746547776], [2066, 220.40316642631734], [2068, 193.70409684914867], [2073, 201.96181032355338], [2081, 191.66653593315152], [2089, 227.51583089347326], [2092, 252.59982200910196], [2097, 220.44991010001564], [2098, 181.0217090364263]]",14,"[4, 5, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
129,165,"[[2026, 222.797415801372], [2034, 216.48317441976062], [2065, 205.01812607582113], [2073, 182.13329633970136], [2075, 224.7954447384434], [2077, 181.2869839698493], [2085, 174.00563030599432], [2087, 187.83259612049642], [2090, 195.09793827371766], [2099, 286.25403347986537], [2100, 194.76694006855752]]",11,"[2, 3, 6]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
130,165,"[[2064, 204.97714154913479], [2072, 182.12984679607052], [2074, 224.72324392951657], [2076, 181.28491628846555], [2084, 174.0151387102223], [2086, 187.82021117067862], [2089, 195.0741780291322], [2098, 286.08915247025357], [2099, 194.7440607900095]]",9,"[0, 3, 6]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
131,165,"[[2063, 204.93615702244844], [2071, 182.1263972524397], [2073, 224.65104312058978], [2075, 181.2828486070818], [2083, 174.02464711445026], [2085, 187.8078262208608], [2088, 195.05041778454677], [2097, 285.9242714606417], [2098, 194.7211815114615]]",9,"[0, 4, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
132,165,"[[2062, 204.8951724957621], [2070, 182.12294770880885], [2072, 224.57884231166298], [2074, 181.28078092569808], [2084, 187.795441271043], [2087, 195.02665753996135], [2096, 285.75939045102984], [2097, 194.6983022329135], [2100, 167.21846380761195]]",9,"[0, 4, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
133,165,"[[2061, 204.85418796907575], [2069, 182.11949816517802], [2071, 224.50664150273616], [2073, 181.27871324431433], [2083, 187.78305632122516], [2086, 195.0028972953759], [2095, 285.594509441418], [2096, 194.6754229543655], [2099, 167.23826698453686]]",9,"[0, 4, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
134,165,"[[2060, 204.8132034423894], [2068, 182.11604862154718], [2070, 224.43444069380936], [2072, 181.2766455629306], [2082, 187.77067137140736], [2085, 194.97913705079048], [2094, 285.4296284318061], [2095, 194.65254367581747], [2098, 167.25807016146177]]",9,"[0, 4, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
135,165,"[[2067, 182.11259907791631], [2069, 224.36223988488257], [2071, 181.27457788154686], [2081, 187.75828642158953], [2084, 194.95537680620504], [2093, 285.2647474221943], [2094, 194.62966439726947], [2097, 167.27787333838666]]",8,"[0, 3, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
136,165,"[[2066, 182.10914953428548], [2068, 224.29003907595575], [2070, 181.2725102001631], [2080, 187.7459014717717], [2083, 194.9316165616196], [2092, 285.09986641258246], [2093, 194.60678511872146], [2096, 167.29767651531157]]",8,"[0, 3, 5]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
137,165,"[[2065, 182.10569999065464], [2067, 224.21783826702895], [2069, 181.2704425187794], [2079, 187.7335165219539], [2082, 194.90785631703415], [2091, 284.9349854029706], [2092, 194.58390584017346], [2095, 167.31747969223647], [2100, 171.56690457123773]]",9,"[0, 3, 6]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
138,165,"[[2064, 182.1022504470238], [2066, 224.14563745810216], [2068, 181.26837483739564], [2078, 187.72113157213607], [2081, 194.88409607244873], [2090, 284.77010439335874], [2091, 194.56102656162545], [2094, 167.33728286916138], [2099, 171.57997045614283]]",9,"[0, 3, 6]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
139,165,"[[2063, 182.09880090339297], [2065, 224.07343664917536], [2067, 181.26630715601192], [2077, 187.70874662231827], [2080, 194.86033582786328], [2089, 284.6052233837469], [2090, 194.53814728307745], [2093, 167.3570860460863], [2098, 171.59303634104796]]",9,"[0, 3, 6]",False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
192,165,"[[2037, 193.325545520033], [2040, 168.4066544231062], [2052, 193.32497623200686], [2055, 198.03631502125234], [2064, 145.55243158432853], [2069, 161.19448560081128], [2072, 204.34866584195228], [2081, 209.92382447737796], [2082, 188.63008663928812], [2096, 157.44066457929378], [2097, 287.13432728446753], [2100, 188.41379944427393]]",12,"[2, 5, 5]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
194,165,"[[2035, 193.27978696293698], [2038, 168.446260776956], [2050, 193.28036846843727], [2053, 197.97623688413657], [2062, 145.66548033205927], [2067, 161.2556986214085], [2070, 204.26979464301954], [2079, 209.82828661131563], [2080, 188.6025772556474], [2094, 157.51100549151872], [2095, 286.8007981357056], [2098, 188.3877274672443], [2099, 231.23354925476744]]",13,"[3, 4, 6]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
195,165,"[[2034, 193.25690768438895], [2049, 193.25806458665247], [2052, 197.94619781557867], [2061, 145.72200470592463], [2066, 161.2863051317071], [2069, 204.23035904355316], [2078, 209.78051767828447], [2079, 188.58882256382705], [2093, 157.54617594763118], [2094, 286.6340335613246], [2097, 188.37469147872952], [2098, 231.1540469615324]]",12,"[2, 4, 6]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
196,165,"[[2033, 193.23402840584095], [2048, 193.23576070486766], [2051, 197.9161587470208], [2060, 145.77852907979002], [2065, 161.31691164200572], [2068, 204.1909234440868], [2077, 209.7327487452533], [2078, 188.57506787200668], [2092, 157.58134640374362], [2093, 286.4672689869436], [2096, 188.3616554902147], [2097, 231.07454466829734]]",12,"[2, 4, 6]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
198,165,"[[2031, 193.18826984874494], [2046, 193.19115294129804], [2049, 197.85608060990506], [2058, 145.8915778275208], [2066, 204.11205224515405], [2075, 209.63721087919097], [2076, 188.54755848836595], [2090, 157.65168731596856], [2091, 286.13373983818167], [2094, 188.33558351318507], [2095, 230.9155400818272]]",11,"[3, 3, 5]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
199,165,"[[2030, 193.16539057019693], [2045, 193.16884905951324], [2048, 197.82604154134717], [2057, 145.94810220138615], [2065, 204.07261664568767], [2074, 209.5894419461598], [2075, 188.5338037965456], [2089, 157.686857772081], [2090, 285.9669752638007], [2093, 188.32254752467026], [2094, 230.83603778859214], [2100, 151.44191864405133]]",12,"[3, 4, 5]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
